x,y
99.727,37.134
99.725,37.135
99.724,37.131
99.724,37.131
99.724,37.131
99.724,37.131
99.713,37.129
99.73,37.128
99.726,37.135
99.733,37.122
99.762,37.127
99.747,37.133
99.83,37.157
99.754,37.128
99.764,37.126
99.764,37.126
99.764,37.126
99.761,37.13
99.761,37.131
99.761,37.13
99.817,37.079
99.745,37.159
99.761,37.129
99.762,37.123
99.761,37.128
99.761,37.13
99.761,37.13
99.758,37.121
99.737,37.123
99.758,37.12
99.761,37.13
99.761,37.13
99.761,37.13
99.758,37.121
99.758,37.121
99.758,37.121
99.761,37.132
99.761,37.132
99.761,37.13
99.761,37.131
99.762,37.13
99.761,37.13
99.758,37.121
99.762,37.125
99.759,37.135
99.76,37.132
99.761,37.13
99.761,37.13
99.759,37.121
99.772,37.118
99.722,37.149
99.833,37.104
99.761,37.129
99.761,37.13
99.761,37.13
99.761,37.13
99.762,37.13
99.874,36.977
99.736,37.133
99.761,37.13
99.761,37.13
99.758,37.121
99.736,37.133
99.735,37.132
99.809,37.091
99.755,37.145
99.748,37.138
99.762,37.125
99.762,37.123
99.762,37.125
99.762,37.125
99.762,37.124
99.78,37.192
99.762,37.125
99.761,37.124
99.762,37.124
99.761,37.13
99.761,37.131
99.761,37.131
99.744,37.194
99.761,37.13
99.749,37.106
99.761,37.132
99.761,37.132
99.759,37.121
99.759,37.121
99.76,37.119
99.76,37.133
99.76,37.132
99.758,37.138
99.757,37.138
99.766,37.131
99.772,37.147
99.781,37.117
99.76,37.12
99.76,37.12
99.76,37.12
99.757,37.138
99.757,37.139
99.76,37.132
99.76,37.132
99.758,37.121
99.757,37.121
99.757,37.12
99.756,37.121
99.757,37.14
99.757,37.14
99.757,37.14
99.651,37.15
99.593,37.07
99.689,37.084
99.76,37.132
99.76,37.132
99.76,37.134
99.76,37.134
99.76,37.134
99.756,37.143
99.755,37.146
99.756,37.121
99.756,37.121
99.756,37.12
99.771,37.104
99.771,37.104
99.771,37.104
99.737,37.106
99.762,37.112
99.76,37.131
99.76,37.132
99.756,37.152
99.757,37.155
99.755,37.145
99.756,37.151
99.779,37.193
99.756,37.143
99.755,37.142
99.759,37.121
99.759,37.121
99.759,37.121
99.755,37.123
99.71,37.121
99.774,37.122
99.759,37.121
99.758,37.121
99.757,37.12
99.732,37.125
99.733,37.125
99.733,37.126
99.757,37.147
99.757,37.146
99.757,37.146
99.76,37.131
99.76,37.131
99.76,37.132
99.761,37.14
99.694,37.117
99.74,37.144
99.726,37.172
99.756,37.121
99.756,37.119
99.756,37.12
99.761,37.126
99.761,37.128
99.761,37.128
99.731,37.122
99.736,37.121
99.734,37.12
99.689,37.099
99.74,37.203
99.744,37.153
99.733,37.121
99.733,37.121
99.732,37.122
99.732,37.123
99.733,37.122
99.732,37.122
99.732,37.122
99.733,37.123
99.733,37.122
99.733,37.122
99.732,37.122
99.731,37.122
99.733,37.123
99.733,37.123
99.732,37.122
99.74,37.118
99.794,37.11
99.771,37.082
99.733,37.121
99.735,37.128
99.734,37.123
99.733,37.122
99.733,37.122
99.733,37.122
99.733,37.122
99.733,37.121
99.734,37.125
99.733,37.122
99.732,37.123
99.733,37.122
99.676,37.127
99.756,37.104
99.746,37.125
99.735,37.125
99.733,37.121
99.732,37.124
99.734,37.124
99.734,37.121
99.733,37.122
99.732,37.125
99.731,37.126
99.734,37.125
99.733,37.123
99.733,37.122
99.733,37.123
99.732,37.125
99.733,37.123
99.734,37.124
99.733,37.123
99.732,37.122
99.686,37.13
99.734,37.124
99.733,37.122
99.733,37.123
99.756,37.131
99.722,37.126
99.733,37.121
99.733,37.123
99.734,37.122
99.733,37.125
99.732,37.125
99.731,37.126
99.733,37.122
99.734,37.124
99.734,37.123
99.742,37.116
99.744,37.148
99.737,37.113
99.735,37.122
99.735,37.125
99.734,37.125
99.733,37.126
99.729,37.125
99.728,37.128
99.736,37.128
99.735,37.128
99.732,37.124
99.732,37.124
99.733,37.125
99.756,37.116
99.796,37.112
99.736,37.128
99.735,37.128
99.761,37.128
99.735,37.128
99.735,37.128
99.735,37.128
99.735,37.128
99.736,37.128
99.732,37.124
99.758,37.038
99.736,37.13
99.737,37.13
99.736,37.13
99.737,37.129
99.738,37.129
99.736,37.128
99.362,36.848
99.78,37.193
99.781,37.193
99.734,37.125
99.309,36.865
99.685,37.174
99.728,37.117
99.729,37.124
99.733,37.124
99.736,37.129
99.222,37.236
99.251,37.22
99.273,37.248
99.243,37.244
99.243,37.244
99.238,37.242
99.314,37.274
99.242,37.245
99.242,37.245
99.243,37.245
99.257,37.259
99.269,37.263
99.269,37.263
99.268,37.263
99.268,37.263
99.242,37.244
99.242,37.244
99.241,37.244
99.242,37.244
99.243,37.245
99.251,37.244
99.25,37.244
99.249,37.249
99.248,37.249
99.24,37.243
99.242,37.243
99.244,37.245
99.243,37.245
99.257,37.243
99.248,37.249
99.248,37.249
99.233,37.272
99.209,37.284
99.226,37.377
99.256,37.244
99.257,37.245
99.257,37.245
99.27,37.263
99.269,37.262
99.268,37.262
99.268,37.262
99.268,37.263
99.242,37.243
99.239,37.242
99.256,37.245
99.256,37.244
99.257,37.245
99.253,37.244
99.253,37.256
99.277,37.241
99.281,37.352
99.292,37.284
99.242,37.245
99.242,37.247
99.237,37.244
99.24,37.265
99.308,37.294
99.267,37.262
99.267,37.262
99.266,37.262
99.267,37.262
99.266,37.262
99.261,37.263
99.198,37.302
99.268,37.262
99.268,37.262
99.269,37.264
99.205,37.211
99.227,37.244
99.228,37.243
99.268,37.264
99.252,37.257
99.255,37.244
99.256,37.244
99.258,37.241
99.256,37.242
99.25,37.244
99.261,37.24
99.262,37.241
99.262,37.241
99.262,37.24
99.26,37.194
99.28,37.249
99.257,37.223
99.198,37.203
99.663,36.977
99.674,36.968
99.695,36.965
99.782,36.936
99.785,36.937
99.783,36.943
99.732,37.001
99.792,36.997
99.269,37.278
99.27,37.278
99.27,37.278
99.269,37.278
99.27,37.278
99.27,37.278
99.277,37.27
99.278,37.27
99.278,37.271
99.263,37.298
99.113,37.296
99.26,37.239
99.26,37.239
99.31,37.319
99.31,37.319
99.31,37.319
99.309,37.319
99.31,37.319
99.31,37.32
99.322,37.328
99.309,37.319
99.31,37.319
99.31,37.319
99.31,37.319
99.309,37.319
99.309,37.319
99.297,37.313
99.316,37.177
99.266,37.33
99.314,37.318
99.313,37.319
99.313,37.318
100.283,37.204
100.283,37.205
100.283,37.204
100.229,37.181
100.238,37.18
100.262,37.216
100.261,37.217
100.263,37.217
100.272,37.213
100.282,37.203
100.274,37.202
100.173,37.195
100.175,37.195
100.176,37.195
100.274,37.201
100.274,37.202
100.27,37.199
100.271,37.197
100.279,37.197
100.279,37.197
100.274,37.197
100.274,37.197
100.182,37.192
100.193,37.205
100.275,37.197
100.277,37.197
100.278,37.197
100.27,37.195
100.274,37.197
100.284,37.196
100.276,37.197
100.277,37.197
100.277,37.197
100.277,37.197
100.273,37.196
100.274,37.197
100.271,37.195
100.279,37.197
100.278,37.197
100.274,37.197
100.273,37.197
100.275,37.197
100.282,37.197
100.286,37.196
100.273,37.197
100.275,37.197
100.275,37.197
100.275,37.197
100.278,37.197
100.282,37.198
100.296,37.191
100.296,37.191
100.298,37.19
100.297,37.191
100.297,37.191
100.299,37.19
100.297,37.193
100.317,37.205
100.273,37.192
100.224,37.18
100.211,37.182
100.249,37.185
100.296,37.192
100.296,37.192
100.296,37.192
100.304,37.183
100.305,37.182
100.308,37.179
100.301,37.186
100.296,37.192
100.296,37.191
100.298,37.19
100.296,37.192
100.294,37.194
100.294,37.194
100.294,37.194
100.294,37.195
100.281,37.199
100.297,37.191
100.296,37.192
100.297,37.191
100.298,37.19
100.299,37.189
100.298,37.19
100.298,37.19
100.298,37.19
100.298,37.19
100.277,37.157
100.272,37.193
100.299,37.19
100.296,37.191
100.294,37.194
100.294,37.195
100.297,37.191
100.297,37.191
100.298,37.19
100.297,37.191
100.297,37.191
100.297,37.191
100.297,37.191
100.338,37.228
100.284,37.222
100.294,37.194
100.294,37.195
100.297,37.192
100.296,37.191
100.297,37.191
100.298,37.19
100.297,37.191
100.295,37.194
100.295,37.194
100.29,37.223
100.294,37.195
100.294,37.195
100.297,37.191
100.322,37.174
100.297,37.191
100.297,37.191
100.297,37.191
100.297,37.191
100.297,37.191
100.297,37.191
100.295,37.193
100.294,37.194
100.294,37.194
100.275,37.203
100.378,37.189
100.251,37.202
100.297,37.192
100.295,37.194
100.296,37.192
100.295,37.193
100.294,37.195
100.297,37.191
100.297,37.191
100.296,37.192
100.297,37.192
100.297,37.192
100.293,37.199
100.265,37.206
100.173,37.186
100.262,37.186
100.295,37.194
100.295,37.194
100.297,37.191
100.297,37.191
100.297,37.191
100.267,37.182
100.296,37.192
100.295,37.194
100.295,37.194
100.297,37.191
100.296,37.191
100.297,37.191
100.295,37.194
100.294,37.194
100.295,37.194
100.295,37.194
100.295,37.194
100.331,37.192
100.308,37.194
100.297,37.191
100.297,37.192
100.296,37.192
100.296,37.193
100.295,37.194
100.295,37.193
100.297,37.191
100.297,37.191
100.297,37.191
100.297,37.191
100.297,37.191
100.297,37.191
100.297,37.192
100.297,37.192
100.295,37.194
100.297,37.192
100.297,37.191
100.308,37.196
100.275,37.18
100.289,37.211
100.295,37.194
100.295,37.194
100.297,37.192
100.297,37.191
100.297,37.191
100.297,37.191
100.297,37.191
100.297,37.191
100.297,37.191
99.678,36.583
99.67,36.594
100.297,37.191
100.297,37.191
100.297,37.191
100.295,37.194
100.295,37.194
100.295,37.194
100.331,37.245
100.297,37.191
100.297,37.191
100.297,37.191
100.299,37.189
100.297,37.191
100.296,37.191
100.297,37.191
100.298,37.19
100.298,37.19
100.296,37.192
100.296,37.192
100.296,37.192
100.297,37.192
100.296,37.192
100.299,37.189
100.296,37.192
100.296,37.192
100.295,37.194
100.296,37.193
100.295,37.194
100.301,37.187
100.297,37.19
100.297,37.191
100.299,37.189
100.298,37.19
100.299,37.191
100.299,37.191
100.231,37.22
100.298,37.237
100.303,37.184
100.304,37.182
100.301,37.186
100.278,37.198
100.281,37.198
100.281,37.198
100.28,37.2
100.283,37.199
100.273,37.201
100.272,37.2
100.276,37.198
100.277,37.198
100.283,37.199
100.379,37.208
100.3,37.21
100.28,37.198
100.281,37.198
100.282,37.199
100.249,37.227
100.265,37.231
100.277,37.197
100.278,37.198
100.279,37.198
100.281,37.199
100.281,37.198
100.281,37.198
100.282,37.198
100.281,37.198
100.281,37.198
100.28,37.205
100.285,37.209
100.288,37.215
100.322,37.157
100.261,37.192
100.261,37.193
100.259,37.194
100.255,37.2
100.255,37.202
100.262,37.199
100.281,37.198
100.283,37.198
100.282,37.199
100.289,37.197
100.31,37.198
100.279,37.197
100.279,37.197
100.279,37.197
100.275,37.204
100.279,37.197
100.279,37.197
100.22,37.189
100.28,37.197
100.28,37.197
100.283,37.199
100.276,37.203
100.277,37.202
100.279,37.198
100.28,37.197
100.277,37.197
100.28,37.201
100.281,37.2
100.282,37.2
100.281,37.197
100.281,37.197
100.279,37.198
100.274,37.198
100.274,37.197
100.274,37.198
100.274,37.198
100.275,37.198
100.278,37.199
100.279,37.197
100.279,37.197
100.279,37.197
100.279,37.197
100.279,37.197
100.277,37.198
100.168,37.217
100.161,37.224
100.175,37.18
100.28,37.197
100.28,37.197
100.28,37.198
100.279,37.198
100.279,37.198
100.277,37.198
100.277,37.198
100.277,37.198
100.277,37.198
100.281,37.198
100.281,37.198
100.281,37.198
100.258,37.139
100.28,37.198
100.28,37.198
100.28,37.198
100.279,37.198
100.279,37.198
100.279,37.198
100.279,37.199
100.279,37.198
100.28,37.198
100.296,37.192
100.296,37.192
100.296,37.192
100.288,37.202
100.279,37.198
100.279,37.198
